,User,Text,Date,Favorites,Retweets,Mentions,HashTags,Search Keywords
209,MOHR_TOYS,YAAAAAS! WE NEED OUR FELLOW TRUMP FLUFFERS UNITED AS ONE!!! Screw masks! covid is a liberal hoax! #realDonaldTrump #MAGA2020 #maga,2020-06-29 11:53:00+00:00,0.0,0.0,,#realDonaldTrump #MAGA2020 #maga,covid
210,Drews713,@NYGovCuomo NYC has such great covid numbers. It's scary to think about moving into the next phase with all that's happening around us. Please keep us safe and think before moving into the next phases. This is so crazy.,2020-06-29 11:36:34+00:00,0.0,0.0,@NYGovCuomo,,covid
211,lennylenn300," HOW DO WE SHOUT ""BLACK LIVES MATTER"" THEN START SHOOTING AND KILLING ONE ANOTHER AS SOON AS THE CITY OPENS UP!!!! This is worse than COVID-19, Systemic Racism, KKK or any other type of lynchings. It's more deadly… https://www.instagram.com/p/CCBHrghjIJ5/?igshid=11oexznl5linu",2020-06-29 11:34:38+00:00,0.0,0.0,,,covid
212,MischievousTone,Look up covid tracker. They're paying 19 an hour. My friend told me about it,2020-06-29 11:23:28+00:00,0.0,1.0,,,covid
213,cjramr,"Looks so nice! I can't wait to travel to Tokyo. Unfortunately, my plans have changed due to the COVID, but I will let you know when I booked my tickets again.",2020-06-29 11:17:29+00:00,0.0,0.0,,,covid
214,BoyzRuleOurWrld,So now the VP is wearing a mask. Just the other day he said it's a choice and wanted to do these conventions. Now he's scared of COVID? #PenceAChristianMyAss,2020-06-29 11:11:01+00:00,0.0,1.0,,#PenceAChristianMyAss,covid
215,JoeASnyc,VP Pence stood before the American people last week and blatantly lied about the status of COVID-19 in this country. He once again confirmed he is nothing more than Trump’s puppet. It will be good to see him go in November with that pathological liar Trump,2020-06-29 10:57:23+00:00,0.0,0.0,,,covid
216,ChompyDuchamp,"Been thinking a lot about this video, because not only do I think this was where NYC turned a corner in fighting COVID-19, I think the rest of the country won’t beat the disease until they turn this corner as well. Other patrons have to make people without masks feel unwelcome ",2020-06-29 10:34:15+00:00,0.0,1.0,,,covid
217,EricCMaher,Protests then more #Covid_19 coincidence. No. The left probably weaponized it,2020-06-29 10:08:10+00:00,0.0,0.0,,#Covid_19,covid
218,EricJayk,#COVID__19 #USA,2020-06-29 09:59:58+00:00,0.0,0.0,,#COVID__19 #USA,covid
219,PatriciaAlcivar,"#socialdistancing Just like 9/11 and Sandy, Covid-19 and all the recent painful events is something that NYC will NEVER Forget. Ran 20k-the entirety of Rockaway Beach's Boardwalk with my sister yesterday in the… https://www.instagram.com/p/CCA5MOxnbMG/?igshid=1a0g6szefxnrw",2020-06-29 09:28:02+00:00,0.0,0.0,,#socialdistancing,covid
220,NYCDan_,"Thank you!! The entire enterprise becomes more dubious every year given rising costs, a rapidly changing job landscape, and now Covid-19. The college degree is a weed out mechanism, but having multiple majors won’t make you as employable as having multiple skills will!",2020-06-29 09:01:47+00:00,0.0,1.0,,,covid
221,frabj_existence,"Well, believe it. I marched along w thousands. We all had masks on...my friends and I are Covid free up until now and we've all been tested.",2020-06-29 07:45:15+00:00,0.0,5.0,,,covid
222,ginatonicnyc,I think the opposite of what @ladygaga said is true too. There could be 100 people in a room (omg PRE covid) and if 99 DO believe in you... why focus on the one who doesn’t?,2020-06-29 07:42:00+00:00,0.0,2.0,@ladygaga,,covid
223,jairodcano,Me a few years later after the second wave of COVID hits cause everyone was at pride partying and died a few weeks later . ,2020-06-29 07:29:56+00:00,0.0,1.0,,,covid
224,ch_rehaan,Terrorrist followed SOP He came with mask He didn’t take #Covid_19 easy,2020-06-29 07:18:15+00:00,0.0,0.0,,#Covid_19,covid
225,chayesmatthew,"“Hong Kong, with 7.5 million residents, is one of the most densely populated places on earth, but recorded only six deaths from Covid-19 despite having no lockdown and receiving nearly three million travelers a day from abroad” ",2020-06-29 06:32:43+00:00,15.0,26.0,,,covid
226,ReginaRyan_NYC,A Candid Conversation on COVID with G Edward Griffin and David Martin https://youtu.be/FbGfcJFHQyk via @YouTube,2020-06-29 06:16:04+00:00,0.0,0.0,@YouTube,,covid
227,BrittanyRiera,Okay hear me out... America handling Covid-19 is the equivalent of Patrick taking care of spongebob when he had the suds ,2020-06-29 06:11:45+00:00,0.0,0.0,,,covid
228,Futurebeej,Tomorrow ga b long! Gata go find somewhere to get this RT pcr Covid test and the rod of correction shove up my fckn nose!,2020-06-29 05:58:15+00:00,0.0,0.0,,,covid
229,_alisahh,Dorian tell me go lick some coochie ...not with this fuckin Covid going around,2020-06-29 05:53:10+00:00,0.0,5.0,,,covid
230,ChrissyTheDon_,I could’ve sworn they said the mask can’t prevent COVID.. yet here y’all are arguing with people to wear em. Make it make sense.,2020-06-29 05:52:07+00:00,0.0,0.0,,,covid
231,defnotmaddy_,covid update: just tried spelling curious with a Q,2020-06-29 05:41:48+00:00,0.0,2.0,,,covid
232,autumnalexa,As someone who works next door to a very beloved dive bar..all covid precautions seem to vanish after a few cocktails. ,2020-06-29 05:34:30+00:00,2.0,2.0,,,covid
233,shmnkn,I’m just soo tired of covid and the people really don’t help,2020-06-29 05:23:30+00:00,0.0,0.0,,,covid
234,deepdancenyc,"It's summer and that's a fact. We live in a COVID-19 world and that too is a fact. A pandemic still exists and because of that, there's no Beats &amp; BBQ for July 4 this year. Hopefully there will be a time in 2020… https://www.instagram.com/p/CB66XtwA_5a/?igshid=7k7p6s6o7s5s",2020-06-29 04:49:49+00:00,0.0,0.0,,,covid
235,Boringstein,Maybe I'm the covid era the bottle but I'd be mad about it,2020-06-29 04:40:56+00:00,0.0,6.0,,,covid
236,JamilaMHammami,"...While the US accounts for only roughly 4% of the world’s population, we make- up 25% of the cases of covid globally as of today. Jesus Christ, 23% of the global population, and 25% of the global COVID cases— with the numbers increasing every day. #covid19 #KeepAmericaGreat",2020-06-29 04:31:48+00:00,1.0,1.0,,#covid19 #KeepAmericaGreat,covid
237,Oluwakaponeski,Covid is real. Put a mask on when you can. People are dying.,2020-06-29 04:20:13+00:00,8.0,16.0,,,covid
238,JamilaMHammami,"So, I was curious what the US rate for COVID-19 numbers were for the end of June, especially with this huge infection rate in the south/ west, but couldn’t find them online. So I started crunching the numbers... #covid19 #covid #KeepAmericaGreat",2020-06-29 04:12:35+00:00,0.0,2.0,,#covid19 #covid #KeepAmericaGreat,covid
239,Karlas2cents,Fox making Covid-19 worse with their lies! Here are some Fox News sponsors let them know they're complicit @Disney (only quit advertising on Tucker) @amazon @Zappos @audible_com @Ring @PillPack @tecovas @ADT @KraftHeinzCo @BestBuy @UniversalPics @hulu @VerisonPhones @officedepot,2020-06-29 04:09:15+00:00,0.0,0.0,@Disney @amazon @Zappos @audible_com @ring @PillPack @tecovas @ADT @KraftHeinzCo @BestBuy @UniversalPics @hulu @VerisonPhones @officedepot,,covid
240,Karlas2cents,Fox making Covid-19 worse with their lies! Here are some Fox News sponsors let them know they're complicit @Disney (only quit advertising on Tucker) @amazon @Zappos @audible_com @Ring @PillPack @tecovas @ADT @KraftHeinzCo @BestBuy @UniversalPics @hulu @VerisonPhones @officedepot,2020-06-29 04:00:02+00:00,1.0,2.0,@Disney @amazon @Zappos @audible_com @ring @PillPack @tecovas @ADT @KraftHeinzCo @BestBuy @UniversalPics @hulu @VerisonPhones @officedepot,,covid
241,GermainNathania,Covid-19 ruined a lot of things so I understand but we will definitely see each other soon ,2020-06-29 03:54:37+00:00,0.0,1.0,,,covid
242,annwherberger,"Jazz in the time of Covid... #harlemnyc #uws #livemusicnyc #jazz #summertime @New York, New York https://www.instagram.com/p/CCASt8pnepa/?igshid=5u7wb4uvfk6q",2020-06-29 03:52:49+00:00,0.0,0.0,,#harlemnyc #uws #livemusicnyc #jazz #summertime,covid
243,surbtheartist,Yea in Covid cases smdh ,2020-06-29 03:47:42+00:00,0.0,2.0,,,covid
244,usmc7789,"@realDonaldTrump aka #pinnochiomussolini Leadership 101 Real leaders LEAD, FOLLOW or GTF out of the way. Why are ewe in the way? Governor Cuomo Announces Lowest COVID-19 Deaths and Hospitalizations in New York Since the Pandemic Began https://on.ny.gov/2YIioDj via @nygovcuomo",2020-06-29 03:41:07+00:00,0.0,0.0,@realDonaldTrump @NYGovCuomo,#pinnochiomussolini,covid
245,charityschubert,"“A whore house would be the worst thing to reopen right now. A pool would be the second worst.” - my father, digusted by our hometown’s collective clamoring to have the public pool reopened as COVID cases soar",2020-06-29 03:37:03+00:00,0.0,2.0,,,covid
246,FatLittleBird,"I cried when @SenSanders backed you. We never had a strong voice. Not only do we need leadership &amp; strength, we need a loud voice to chant and fight with us with us. With th BLM movemtamd the COVID spreading like wildfire with with few answers we need to be louder! #COVID #blm",2020-06-29 03:34:46+00:00,0.0,0.0,@SenSanders,#COVID #blm,covid
247,mikefenton2,THE FUCKING FED PAID THE BANKS AND CORPS TRILLIONS IN BAILOUT AND NOW MILLIONS ARE FACING EVICTION BECAUSE THEY WONT GIVE ANY MONEY TO THE PEOPLE AFFECTED MOST BY THIS PANDEMIC WHO WERE STRUGGLING EVEN BEFORE COVID. THERE IS SOCIALISM IN THIS COUNTRY AND ITS FOR THE RICH,2020-06-29 03:34:19+00:00,0.0,0.0,,,covid
248,sakechiz,"Delicious sake, craft cocktail, fancy mask. It’s the art of COVID-19. . . #quarantine #quarantinelife #covid19 #covid_19 #sake #cocktails #cocktail #summer2020 #senkin #angelsshare #mask #コロナ的アート #phase2 #nyc… https://www.instagram.com/p/CCAQSbZDlYF/?igshid=1ka589vegdxwh",2020-06-29 03:30:38+00:00,0.0,0.0,,#quarantine #quarantinelife #covid19 #covid_19 #sake #cocktails #cocktail #summer2020 #senkin #angelsshare #mask #phase2 #nyc,covid
249,pauli_jorge,Si estás infectado con COVID lo mejor para combatir es El Aceite de Hemp en la lengua tres veces al día y Amoxicilina 500 miligramos tres veces al día. Cuando el Virus se pega del pulmón empieza a chupar la sangre y eso comienza la infección y empiezas a morirte. No hay nada más.,2020-06-29 03:21:49+00:00,0.0,0.0,,,covid
250,whal510,#SundayFunday | First Brunch since COVID started. ,2020-06-29 03:16:56+00:00,0.0,11.0,,#SundayFunday,covid
251,santosnoel,No my Phone was not infected it’s The Big Apple & the corrupted sites are our parks in my home town Bronx NY. The virus is not CoVid but us. We have to do better in taking care of what’s around us. We like to go BBQ… https://www.instagram.com/p/CCANIm7naNI/?igshid=1toatx761bhie,2020-06-29 03:03:04+00:00,0.0,0.0,,,covid
252,Leosantos410,My 1st year getting season tickets & covid happens Hey @Yankees can i throw the first pitch on opening day? i want @ElGarySanchez to catch it #PinstripePride,2020-06-29 02:26:42+00:00,0.0,2.0,@Yankees @ElGarySanchez,#PinstripePride,covid
253,travelinglens,"had a mild case of it (12 days of fever, loss of taste, extreme fatigue) back in the beginning of April + recovered my doctor suspects now that it may have impacted my thyroid autoimmune disorder (been having issues + it’s similar to her other recovered covid pts w autoimmune)",2020-06-29 02:23:59+00:00,2.0,5.0,,,covid
254,JenkCard99,Man Khalani wiping down the couch at the doctors office...wonder how she handled COVID? #90DayFiance,2020-06-29 02:20:38+00:00,0.0,4.0,,#90DayFiance,covid
255,AnnaTheSavage17,Lol yeah it's a wrap for the United States. Covid never leaving ,2020-06-29 02:20:17+00:00,1.0,0.0,,,covid
256,RiveraMarcelo20,No cerró los aeropuertos internacionales a tiempo y por ahí entró el Coronavirus. @petrogustavo @GustavoBolivar @JorgeIvanOspina @elmermontana @ClaudiaLopez usted esparció el COVID-19 en @TransMilenio a lo largo y ancho de Bogotá. @MinSaludCol también es otro cómplice de Duque.,2020-06-29 02:19:34+00:00,4.0,5.0,@petrogustavo @GustavoBolivar @JorgeIvanOspina @elmermontana @ClaudiaLopez @TransMilenio @MinSaludCol,,covid
257,goodroachella,This nigga ain’t letting covid have another wave don’t worry ,2020-06-29 02:12:36+00:00,4.0,11.0,,,covid
258,bloomberg_paul,Happy Birthday @eisbergpbl - we are so grateful that you are apart of @TheSocialCore Family. Hope you had a memorable Covid Bday! I know Tony &amp; I will never forget our 50 &amp; 55 birthday. What a year!! ,2020-06-29 02:09:38+00:00,1.0,5.0,@eisbergpbl @TheSocialCore,,covid
259,NRafter,"You think people are unreasonable now with masks and social distancing, wait until the #vaccines come to market and experts tell us we have to keep stuff shut down because not enough people are being vaccinated and you’re still a risk because it’s not 100% effective #COVID",2020-06-29 02:08:03+00:00,1.0,5.0,,#vaccines #COVID,covid
260,Starkman55,Yeah had a last chance under basket 3 sec to go tate missed low ru won by 2 lol Given it was posted by a RU feed kinda knew outcome but was a blast weve been doing these during covid found some hidden gems,2020-06-29 02:05:07+00:00,0.0,1.0,,,covid
261,mb_storey,"#ItTakesACoupleYears my lady of 21 yrs died 2/19, Endometrial Cancer, in her sleep at 48. My single mom needed heart surgery, went well, something went wrong with her lungs. Died 12/19. Now know: Covid. My business crushed by pandemic. Healthy, but...gonna take time. Real life.",2020-06-29 01:46:23+00:00,0.0,1.0,,#ItTakesACoupleYears,covid
262,pluckus,"Happy baby shower to my bro and sis. What covid?!??? Thank God no rain!!! #babyshower #niece @New York, New York https://www.instagram.com/p/CCACFMGnP7sbuwTjavSdJJ1hrjfC__VT7PrII40/?igshid=i3z9556jidw",2020-06-29 01:26:30+00:00,0.0,0.0,,#babyshower #niece,covid
263,DanielleBrecker,#NYCBudgetJustice coalition zoom tonight. Need to keep our #NYC councilmembers to ask they not just say they agree to $1B+ cuts but that cuts come from NYPD expense budget not benefits—a different budget &amp; be reinvested in communities most impacted by #COVID &amp; police brutality. – at Video Zoom,2020-06-29 01:19:55+00:00,0.0,3.0,,#NYCBudgetJustice #NYC #COVID,covid
264,Prettyboy_Jojo,Covid or not you intentionally go out ya way to put my life in danger I’m ok w going VIRAL . ,2020-06-29 01:16:55+00:00,0.0,1.0,,,covid
265,sandee0802,"Dude, they're proud of filling up their hospitals. Has anyone told them that this is a ""disease"". Has any told them about the covid strain that acts like HIV &amp; destroys the T cells exposing the body to secondary infections? Do they know about the sudden massive blood clots?",2020-06-29 01:00:52+00:00,0.0,0.0,,,covid
266,mi_allonso,Eu só sei q nao quero ver nenhum anti-vaxxer na fila da vacina da covid hein,2020-06-29 00:57:49+00:00,0.0,1.0,,,covid
267,yamother_xo,Bars and clubs are opened these COVID cases about to back up ,2020-06-29 00:55:39+00:00,0.0,0.0,,,covid
268,bob_biggerstaff,"Sausage and peppers. All I need is good bread, it’s good bread, yeah it’s good bread... #bobinthecity #COVID #coronavirus #TheIrishman",2020-06-29 00:52:21+00:00,0.0,8.0,,#bobinthecity #COVID #coronavirus #TheIrishman,covid
269,ReckRoom73,"Nasty Nancy's plan to mandate masks being worn better wake people up. COVID-19 will be an ever present threat, because you can carry/transfer it for years without symptoms showing in most people. The legal system will not be your friend.",2020-06-29 00:45:20+00:00,0.0,0.0,,,covid
270,JMillionNYC,Covid: ,2020-06-29 00:44:29+00:00,0.0,0.0,,,covid
271,TsamaraDKI,"Menurut Presiden @jokowi, dari Rp 75T yang dianggarkan untuk sektor kesehatan dalam menangani Covid-19, baru sekitar 1,5% yang dikeluarkan! Jadi dari kemarin Kemenkes ngapain aja? Penganggaran tanpa implementasi jadinya ya sia-sia ",2020-06-29 00:40:24+00:00,342.0,1470.0,@jokowi,,covid
272,squawk1030,Welcome to New York State. Forms being given to persons entering NY from COVID hotspots. ,2020-06-29 00:39:39+00:00,6.0,13.0,,,covid
273,awpz,"Mass graves were dug a few weeks ago for the victims of COVID 19 because morgues were overflowing with DEAD BODIES and a few miles away the gays are drinking $14 vodka sodas in the the West Village. PrEP really did make you all dumber, didn't it?",2020-06-29 00:28:27+00:00,5.0,18.0,,,covid
274,FingersDead,"I’m so sorry. I had the same experience when I left my shift after one week in a covid unit during the peak in nyc. I sat in the car for two hours, exhausted, and could barely comprehend the situation surrounding me. Solidarity ",2020-06-29 00:26:30+00:00,0.0,1.0,,,covid
275,Robin824,"Why are the leaders of the world, the @UN , the #UNSecurityCouncil , the #G7 , the #G20 members not holding the leadership of China accountable for both the spread of COVID-19 and the subsequent economic recessions all over the world? Why is China not facing any consequences?",2020-06-29 00:25:37+00:00,0.0,0.0,@UN,#UNSecurityCouncil #G7 #G20 #G20,covid
276,watergatesummer,"43% of Covid deaths in Nursing Homes ( thousands of patients but workers too ) ....horrifying numbers ( and this might be an under count, also not all early numbers still counted ) ",2020-06-29 00:25:21+00:00,0.0,0.0,,,covid
277,sandee0802,"No, no Russia or India are at number 3. But keep trying. Although, you'll never catch up to the US. Half of our citizens don't think covid is even real.",2020-06-29 00:23:22+00:00,0.0,0.0,,,covid
278,IsaiahGaming,Protecting your eyes is biologically plausible but is not concerning due to a very low chance of COVID-19 spreading through eye contact including breathing particles entering your lung system through your eyes. Your eyes need air but don’t breath in.,2020-06-29 00:20:44+00:00,0.0,0.0,,,covid
279,shazlyka,"Apple & Google needs an update that can read Face ID with masks on, punching in my code every time is annoying #ideas #COVID",2020-06-29 00:20:41+00:00,0.0,7.0,,#ideas #COVID,covid
280,kevinjbrown65,Stop repeating the conspiracy theorists! Lots of people died from COVID. My neighbor died from COVID after I stabbed him 922 times. The nerve.,2020-06-29 00:19:02+00:00,56.0,596.0,,,covid
281,herbertholler,I thought that was a #covid test for a second.,2020-06-29 00:16:30+00:00,0.0,0.0,,#covid,covid
282,ruthi_landau,Not ideal news in @NatureMedicine but this also means that antibodies were (still) detected 8 weeks after recovery in 87% of symptomatic #COVID patients with antibodies (N=37) 60% of asymptomatic #COVID infected patients with antibodies (N=37) https://www.nature.com/articles/s41591-020-0965-6#Fig3 https://twitter.com/WebMD/status/1277195056684969984,2020-06-29 00:13:06+00:00,1.0,3.0,@NatureMedicine,#COVID #COVID,covid
283,_MarteenaO,"COVID, and cops and Karens. ",2020-06-29 00:09:17+00:00,0.0,0.0,,,covid
284,MimiLloyd2u,Yep! we ARE number 1... in covid infection! and we're not even testing adequately,2020-06-29 00:09:02+00:00,0.0,0.0,,,covid
285,khitamjabr,I’m worried about hosting my own mother due to Covid and y’all are just dyin to eat brunch on the side of the road.,2020-06-29 00:05:35+00:00,1.0,11.0,,,covid
286,FitFlyFellow,Let me check out the #BETAwards and see how they’ve innovated in the time of COVID. ,2020-06-29 00:02:58+00:00,0.0,0.0,,#BETAwards #BETAwards,covid
287,ByrdTonia,"Because Trump referred to countries in Africa as ""s***hole countries but with the USA's abymissal response to Covid 19 under Trump's leadership the U.S. seems more like the S***hole while some countries in Africa have handled Covid-19 better.",2020-06-28 23:56:40+00:00,0.0,1.0,,,covid
288,DamnPOPS,"I'm at $196 right now, premium is up in August and I should be getting like this COVID discount business so should go down. This is the highest I've paid in my 5 years having insurance.",2020-06-28 23:53:54+00:00,0.0,0.0,,,covid
289,SCOURING15,Reinvent Health Care to Beat Covid-19 ,2020-06-28 23:52:24+00:00,1.0,0.0,,,covid
290,SCOURING15,"Covid Comparisons, Europe and U.S. ",2020-06-28 23:48:35+00:00,0.0,0.0,,,covid
291,patrickryan84,Just got word that a lot of my mother’s former coworkers caught Covid in Arkansas. I really hope people take this seriously now. #rootingforyou,2020-06-28 23:43:00+00:00,0.0,1.0,,#rootingforyou,covid
292,veryfinaart,"Not long ago before COVID, I was visiting my friend in Florida and we were dining in cafes without worrying about the crowd and social distancing. Now, we’ll see the changes in #NYC this coming phase 3 reopening… https://www.instagram.com/p/CB_2JUxnH4r/?igshid=1w3u2j32yjsyc",2020-06-28 23:42:27+00:00,0.0,0.0,,#NYC,covid
293,Freyja1987,First you’re right. Timing is bad. Let’s not autopsy a live Patient. Second covid 19 is unique and info evolved. Third we’ve had the secret sauce for a long enough time to overcome early errors except we have a leader who prefers confusion bc it’s better numbers.,2020-06-28 23:27:59+00:00,0.0,0.0,,,covid
294,watergatesummer,Read this whole thread...take your BP meds first...this is horrendous.... . #pandemic #Pence #COVID ,2020-06-28 23:23:45+00:00,0.0,3.0,,#pandemic #Pence #COVID,covid
295,andrewshomenyc,Donald Trump didn’t know what the “19” meant in Covid-19.,2020-06-28 23:22:17+00:00,0.0,0.0,,,covid
296,dreamepidemic,"I hope COVID made states, businesses, etc prepare for it ALL. TYPHOON, RAPTURE, OMEGA PHOENIX",2020-06-28 23:17:17+00:00,0.0,0.0,,,covid
297,Cappytann,"Book her now while you can! Get those engagement photos and graduate photos and those ""just trying modeling""photos. Safe and fun shoots post covid style with social distancing and everything. @Miss_Ri_ is a master!",2020-06-28 23:04:01+00:00,0.0,0.0,@Miss_Ri_,,covid
298,sandee0802,"Aren't y'all all for ""herd immunity""? Welp! Here ya go. Oh, just so you know bc I know y'all weren't paying attention when we were going thru it..covid has an HIV like strain that destroys white blood cells, rendering your body susceptible to secondary infections &amp; blood clots ",2020-06-28 23:03:25+00:00,0.0,0.0,,,covid
299,sandee0802,"Trump never closed JFK & continued to allow infections to enter into NYC even after closing other international airports. Y'all had MONTHS to bend your curve, mask up, social distance & ramp up testing. You much rather get your nails done, hair cuts & binge drink. Enjoy COVID!",2020-06-28 22:58:42+00:00,0.0,0.0,,,covid
300,AmBeautifulShow,#COVID19 #COVID #COVIDIOTS are enough of a danger to all of us that they should be locked in their own homes. #KKKaren,2020-06-28 22:58:35+00:00,0.0,0.0,,#COVID19 #COVID #COVIDIOTS #KKKaren,covid
301,AmBeautifulShow,#COVID19 #coronavirus #COVID #COVIDIOTS #MasksSaveLives #RealMenWearMasks,2020-06-28 22:52:11+00:00,2.0,0.0,,#COVID19 #coronavirus #COVID #COVIDIOTS #MasksSaveLives #RealMenWearMasks,covid
302,Chris6dFilms,Yet another 2020 So Far post: • Kobe Bryant death • Australia burns in wildfires • COVID-19 outbreak • George Floyd death • Protests and riots • No sports • Crime spike across U.S. • Saharan Dust Storm And it's only June ,2020-06-28 22:47:13+00:00,0.0,0.0,,,covid
303,Dat_NMF,When that covid refund hit. ,2020-06-28 22:46:28+00:00,1.0,0.0,,,covid
304,yebrail4,"Si gran hijueputas , gracias a su afán de andar faranduleando en la calle es que cada día los números aumentan . Malparidos ojalá y les caiga el covid pronto así lo creen",2020-06-28 22:39:52+00:00,0.0,0.0,,,covid
305,kathytejada,"Blessings my survive cancer twice and a transplant, next week she will turn 17 years old and she is telling thst it will be disrespectful to the people mourning Covid to celebrate. I have a good daughter. God may bless yoir with a long and healthy life.",2020-06-28 22:38:15+00:00,0.0,2.0,,,covid
306,Frais,"haven’t had them since Covid hit, it’s wild how fckn good they are",2020-06-28 22:37:55+00:00,0.0,0.0,,,covid
307,khairotiara,It’s considered bioterrorism if she actually has COVID,2020-06-28 22:34:27+00:00,0.0,1.0,,,covid
308,SanjevRajaram,I’m happy to see my grandfather but I’d be lying if I didn’t say my heart was beating a few ticks faster because we are still in this COVID situation. I’m also a bit angry at him since Sri Lanka was safer but he requested to come back. None the less the big boss has returned. – at Terminal 7,2020-06-28 22:26:58+00:00,0.0,1.0,,,covid
309,_TraceDollFace_,The best thing that’s come out of Covid-19 is contactless delivery ,2020-06-28 22:26:58+00:00,0.0,3.0,,,covid
310,cocoalina__,I really hope these ghetto ass yt thugs tryna shop by shit w/o masks get sick af with COVID-19. @God,2020-06-28 22:16:07+00:00,0.0,0.0,@god,,covid
311,kyrgyzamerican,"With most students and faculty dispersed, and a limited number able to return in the fall, college towns are confronting both Covid-19 and major losses in population and revenue. ",2020-06-28 22:15:18+00:00,0.0,0.0,,,covid
312,scribetherapist,That’s the exact opposite of the COVID apocalypse . Enjoy the moment!,2020-06-28 22:12:51+00:00,0.0,2.0,,,covid
313,AmBeautifulShow,Imagine killing your grandma by giving her #COVID19 AND her dying alone with the horrors of #COVID BECAUSE YOU JUST HAD TO GO TO OLIVE GARDEN AND EAT OUT.,2020-06-28 22:07:35+00:00,0.0,0.0,,#COVID19 #COVID,covid
314,demann90,"Board Chair Thompson, @CUNY Trustees: Your silence about budget cuts &amp; adjunct layoffs *is* complicity. Will you be mute when 100s lose health insurance during COVID? Will you let @ChancellorCUNY lay off 1000s when Congress gave CUNY $132M w/mandate to continue employment?",2020-06-28 22:07:02+00:00,0.0,0.0,@CUNY @ChancellorCUNY,,covid
315,demann90,"Tell @ChancellorCUNY, No Layoffs! Keep adjuncts insured! CARES Act requires colleges receiving Covid stimulus to make every effort to keep employees on payroll. @CUNY is receiving $132M, but plans to lay off 1000s of adjuncts &amp; toss 100s off health insurance. #CutCovidNotCUNY",2020-06-28 22:06:42+00:00,0.0,1.0,@ChancellorCUNY @CUNY,#CutCovidNotCUNY,covid
316,ThePotholeView,Booksmarted by @oliviawilde. A whimsical smile in the #time_of_COVID https://youtu.be/SgnJa-aS-Cs via @YouTube via @ThePotholeView,2020-06-28 21:58:24+00:00,2.0,2.0,@oliviawilde @YouTube @ThePotholeView,#time_of_COVID,covid
317,sirbenjaminG,An interesting result of covid is that drinking in public is now apparently acceptable,2020-06-28 21:50:24+00:00,0.0,1.0,,,covid
318,FIGHTCLVBMUSIC,Thank you for giving us all this information. Seriously appreciate it. I guess everyone is looking at it from the American perspective. As you know this country is doing a shit job at containing COVID. It’s cool that Don Diablo took the proper precautions to keep everyone safe ,2020-06-28 21:42:41+00:00,0.0,3.0,,,covid
319,surferlove11,Escaping COVID ,2020-06-28 21:42:03+00:00,0.0,3.0,,,covid
320,AmBeautifulShow,"Could be? Florida already is #COVID19 central. Come for vacation, go home with #COVID to kill your grandma, mom, aunt, uncle, dad, grandad and half your church with. Yeah, ""might be"" has already passed. @GovRonDeSantis #FloridaCovidEpicenter",2020-06-28 21:35:31+00:00,0.0,0.0,@GovRonDeSantis,#COVID19 #COVID #FloridaCovidEpicenter,covid
321,_SilvaaaaSurfer,BRUH IF OUR FITTING ROOMS ARE CLOSED DO TO COVID-19 WHY IN THE FUCK WOULD YOU THINK ITS OKAY TO TRY ON CLOTHES YOU DONT INTEND ON BUYING AMERICA IS DOOMED,2020-06-28 21:23:48+00:00,1.0,2.0,,,covid
322,Rome9Romie,RomieRome9 with Covid-19 asking Dak for his autograph ... ,2020-06-28 21:22:28+00:00,0.0,0.0,,,covid
323,melindm2,Pence thinks if you're singin' in church you can't possibly get COVID-19.,2020-06-28 21:11:56+00:00,0.0,0.0,,,covid
324,prplehaiz,"Science! #ronaready #coronaready #coronavirus #covid19 #covid #corona #community #masksonmasksonmasks @Yonkers, New York https://www.instagram.com/p/CB_kb0NJYME5JTL3gAtxPbVXHVBlpcHEDJiyUc0/?igshid=88zfp6myr4xh",2020-06-28 21:07:27+00:00,0.0,0.0,,#ronaready #coronaready #coronavirus #covid19 #covid #corona #community #masksonmasksonmasks,covid
325,watergatesummer,"3/3 #UrgentNurseAlert These are states where #COVID is rising ( Travel nurse alerts) this is the end of the list for 6/28/20 Oklahoma, Mississippi Please if you have family/ friends in those states tell them to stay in, social distance , #MaskUp #WearAMask #WearAMaskSaveALife",2020-06-28 20:46:53+00:00,4.0,10.0,,#UrgentNurseAlert #COVID #MaskUp #WearAMask #WearAMaskSaveALife,covid
326,watergatesummer,"2/3 #UrgentNurseNeeds 6/28/20 list of States continued ::: Tennessee, Georgia , Florida, Kentucky, West Virginia, Ohio ( Cleveland, Dayton ), Virgina, Iowa, Utah, Nevada . ( I monitor the Traveling Nurse Alerts to see where #COVID is rising , and Hospitals are struggling ...)",2020-06-28 20:40:40+00:00,10.0,14.0,,#UrgentNurseNeeds #COVID,covid
327,watergatesummer,"1/3 Sunday 6/28/20 So here is the list of States with Urgent #Nurse needs (breathe deep, it's long ) ( these are states with Covid Rising ) ::: Arizona,California (Southern), Alabama,Arkansas, Missouri, Texas, South Carolina, North Carolina, Florida, Georgia,",2020-06-28 20:35:27+00:00,4.0,4.0,,#Nurse,covid
328,MikeJGrogan,It's been two months since every ICU in the Tri state was packed with Covid patients. Tens of thousands of souls - gone. We can play games when it's safe. That ain't now.,2020-06-28 20:34:38+00:00,0.0,1.0,,,covid
