,User,Text,Date,Favorites,Retweets,Mentions,HashTags,Search Keywords
0,DrByersDNP,"Anti-Black racism and COVID-19: Concurrent, intertwined pandemics. ",2020-05-30 23:49:52+00:00,2.0,1.0,,,covid
1,stevehouf,So this is how the US moved on from Covid ,2020-05-30 23:49:24+00:00,0.0,0.0,,,covid
2,watergatesummer,I didn't go protesting today. But my heart was there...but..my son lectured me...about covid risks &amp; recovery. He was right...but my heart was there...and is there...I am angry...I hurt that this country is so broken....on so many levels..( I still want to protest..),2020-05-30 23:44:14+00:00,1.0,17.0,,,covid
3,Tygss,"All the death this year by COVID and now more civil and social upheaval. I feel crushed but I have to be brave. ""Hang on to the world as it spins around"" yes Donny Hathaway i get it",2020-05-30 23:34:17+00:00,0.0,1.0,,,covid
4,philswib,NEWS: @HudsonDems Chair @Amy_DeGise announces that Hudson’s full legislative delegation supports @GovMurphy’s COVID-19 emergency borrowing plan ,2020-05-30 23:33:43+00:00,3.0,17.0,@HudsonDems @Amy_DeGise @GovMurphy,,covid
5,vergilophile,Thread on how to keep yourself/others safe while protesting during COVID ,2020-05-30 23:31:21+00:00,2.0,9.0,,,covid
6,jesskwphoto,this is my block. I am so proud of the protests happening. Me and my injured foot and covid high risk partner are wishing we could participate ,2020-05-30 23:22:58+00:00,0.0,9.0,,,covid
7,evolsb,https://youtu.be/L-qnVT36868 Epic NYC rooftop concert right now by @davidguetta raising $1 million for COVID. And a needed call-out for #Floyd . Be safe everyone. #unitedathome,2020-05-30 23:22:10+00:00,0.0,0.0,@davidguetta,#Floyd #unitedathome,covid
8,dondidonde,"#clapbecausewecarenyc #clapbecausewecare #queens #covid_19 #covid19 #openthecountry #coronavirus @Queens, New York https://www.instagram.com/p/CA1HCTDH1Ax/?igshid=bex8g88qk2m3",2020-05-30 23:06:46+00:00,0.0,2.0,,#clapbecausewecarenyc #clapbecausewecare #queens #covid_19 #covid19 #openthecountry #coronavirus,covid
9,sarahdvojack,I mean I’ve been COVID Laid Off. I’ve got masks. I’ve got time. I’m ready for an 1812 on the capitol.,2020-05-30 23:05:13+00:00,0.0,5.0,,,covid
10,_pedrov3,"Two subways to go protest, one subway to clock in and fight covid. 2020 has been a crazy year!",2020-05-30 23:03:05+00:00,0.0,7.0,,,covid
11,Elah_Avahati,"Covid-19 has been canceled, now we're riding the ""protest"" wave. @BretBaier @BillHemmer @SandraSmithFox @marthamaccallum @ShannonBream",2020-05-30 22:55:57+00:00,0.0,0.0,@BretBaier @BillHemmer @SandraSmithFox @marthamaccallum @ShannonBream,,covid
12,Ace_Dre,"Wearing a mask can help prevent spreading Covid, it will not help prevent you from getting it from people who may have it who are not wearing one.",2020-05-30 22:55:09+00:00,0.0,0.0,,,covid
13,gntlmnking,"Whilst all these protests are happening. Please remember the COVID death toll of Americans is now 105,000+, insane and unacceptable!",2020-05-30 22:49:45+00:00,3.0,12.0,,,covid
14,StevenTepper3,"Face Masks at Home Reduce COVID-19 Risk, Study Says https://wb.md/2TLTteT from @WebMD",2020-05-30 22:32:50+00:00,0.0,0.0,@WebMD,,covid
15,karencollinsnyc,"Didn’t 45 ramble a day or two ago, “I beat Covid?” ",2020-05-30 22:31:47+00:00,0.0,1.0,,,covid
16,Wildfang135,Stop giving being these fucks cover to hide behind. Just stick with being a Covid spokesman it's what your good at. Your politics have been liberalist lies for decade's now. You should have demanded Eric Garner's killers conviction. ,2020-05-30 22:31:42+00:00,0.0,0.0,,,covid
17,SkylarLiberty,"Just as I was messaging a friend to say how we’d usually be at a protest but we weren’t feeling comfortable using the subway amongst masses of people in the current COVID climate, we heard the roar of a crowd coming… https://www.instagram.com/p/CA1AeDBhxk-/?igshid=1fv19fyvb2gtv",2020-05-30 22:17:07+00:00,0.0,0.0,,,covid
18,JohnSmi52254651,A firecracker in the sky Wow 102 000 Deaths and counting The COVID-19 Doesn't affects Our memory Intelligence Or our Will to fight for justice. DISGRACEFUL IMPOTUS Donald J Rump He is an Unhinged prick – at Trump World Tower,2020-05-30 22:13:52+00:00,0.0,0.0,,,covid
19,MarcieGPell,"RT @cronai: Hoje nem tive ânimo para sair da cama: EUA em chamas, Brasil em crise, Hong-Kong lutando, CoVid fazendo a festa da morte. Se isso não é o apocalipse, é uma ótima imitação.",2020-05-30 22:13:39+00:00,0.0,5.0,@cronai,,covid
20,Monica_xO,All these corporations were quick to send 26362 emails in regards to COVID-19 but I have yet to receive an email in support of #BlackLivesMatter,2020-05-30 22:07:50+00:00,7.0,10.0,,#BlackLivesMatter #BlackLivesMatter,covid
21,brunosmom0408,Racial injustice crowds will be COViD-19 victims in 14 days.,2020-05-30 22:02:10+00:00,0.0,0.0,,,covid
22,sabiotrix,I’m almost done binge watching The Office and if it wasn’t for COVID-19 I would’ve never have even considered watching it.,2020-05-30 21:58:03+00:00,0.0,1.0,,,covid
23,le_dylon,can we use spaceX to launch “guess ya’ll forgot about COVID huh” people into the sun,2020-05-30 21:56:41+00:00,0.0,0.0,,,covid
24,AsTweetedbyDani,"So late post but it’s all good: So this year Daniel would have been graduating from Kindergarten and having a moving up ceremony, but because of Covid, that couldn’t happen. So they… https://www.instagram.com/p/CA0-aplJkJLvPJKdv7nlpLDkYHcAcltciTlDGI0/?igshid=ccqicepzgbp",2020-05-30 21:51:26+00:00,0.0,0.0,,,covid
25,sam_cieri,"My big brother is a fucking legend. A month ago he beat Covid. Today he marches through NYC for #justiceforgeorgefloyd I am incredibly proud. @Manhattan, New York https://www.instagram.com/p/CA09QCRDl86/?igshid=1n8xw6dz0pd5q",2020-05-30 21:41:14+00:00,0.0,2.0,,#justiceforgeorgefloyd,covid
26,bwaymike,"My hospital offered to give everyone a $1,000 bonus to make up for our shitty hazard pay that we got and was terminated even tho we still have covid. Our union rejected it and are asking for $2,500... bitch??? Watch us not shit smh",2020-05-30 21:29:25+00:00,0.0,1.0,,,covid
27,aurorasreal,"With Father’s Day just around the corner Order up a Katz Deli feast for Dad! In addition to some irresistible fundraisers for COVID-19 front-liners in New York City, Lower East Side institution Katz Delicatessen has… https://www.instagram.com/p/CA07ygDj938/?igshid=14vilpsehvlv",2020-05-30 21:28:28+00:00,0.0,0.0,,,covid
28,anditisbob,You know what’s better than one #Margarita... two Margaritas!!! #kuchomx#nycdrinks#nyceats#brooklyn#covid_19 – at El Kucho Restaurant,2020-05-30 21:18:56+00:00,0.0,0.0,,#Margarita,covid
29,kuchomx,You know what’s better than one #Margarita... two Margaritas!!! #kuchomx#nycdrinks#nyceats#brooklyn#covid_19 – at El Kucho Restaurant,2020-05-30 21:18:08+00:00,0.0,0.0,,#Margarita,covid
30,CristyDwyer,In the West Village and helicopters have been overhead for about a half an hour. Happy to hear them and if we werent still recovering from COVID we’d be marching too!!!,2020-05-30 21:03:40+00:00,0.0,0.0,,,covid
31,kpmendo,"I had a candid conversation with a friend of mine @ReidWrap regarding COVID-19. For some laughs and further pandemic reinforcing education, check it out! ",2020-05-30 21:03:36+00:00,1.0,3.0,@ReidWrap,,covid
32,agordonstudio,"Everything is always “great”, “wonderful”, in Trump-world. 100k dead Americans, “great”. Covid-19 will disappear. “Wonderful”. Everything he touches turns to shit.",2020-05-30 20:42:46+00:00,0.0,1.0,,,covid
33,ryanC6425,Almost there! We may be opening up again but we must still continue the necessary precautions! #COVID-19 #pandemic #quarantine #homeownership #njrealtor #homebuying #realestategoals #realestatenews #CME… https://www.instagram.com/p/CA01yTwDJPR/?igshid=ldchs3yuujfu,2020-05-30 20:36:01+00:00,0.0,0.0,,#COVID #pandemic #quarantine #homeownership #njrealtor #homebuying #realestategoals #realestatenews #CME,covid
34,katiewr31413491,"Thanks #Fauci ....He screwed the ME, autism &amp; now covid communities.",2020-05-30 20:10:49+00:00,3.0,22.0,,#Fauci,covid
35,NYCPhotoUES,Pizza pizza #buylocal #supportsmallbusiness #covid_19 #covid19 #coveryourface #washyourhandsyoufilthyanimal #stayhome _ _ _. _. _. #instagramnyc #instanyc #picoftheday #2020photoproject #2020 #151of366… https://www.instagram.com/p/CA0yvFbp1FP/?igshid=qm57jccmf471,2020-05-30 20:09:22+00:00,0.0,0.0,,#buylocal #supportsmallbusiness #covid_19 #covid19 #coveryourface #washyourhandsyoufilthyanimal #stayhome #stayhome #instagramnyc #instanyc #picoftheday #2020photoproject #151of366,covid
36,ESSENCEOFFICIA1,Outside Wit It @queenme_angie . . . . . . #justiceforgeorgefloyd #stopracism #covid_19 #essence #explorepage #essenceofficial #femalemodel #femaleartist #femalerappers #green #greenaesthetic #slatt #fashionista… https://www.instagram.com/p/CA0yRwGpCj-/?igshid=1n6v13zb927g2,2020-05-30 20:05:23+00:00,0.0,0.0,@queenme_angie,#justiceforgeorgefloyd #stopracism #covid_19 #essence #explorepage #essenceofficial #femalemodel #femaleartist #femalerappers #green #greenaesthetic #slatt #fashionista,covid
37,kimmayyy_,"If it wasn’t for COVID, I would have booked a flight just to go watch it I’ve never been but it’s very high up on my bucket list",2020-05-30 19:58:01+00:00,0.0,0.0,,,covid
38,djvycio,This Covid is ruining everyone’s life @New York metropolitan area https://www.instagram.com/p/CA0xOsdj4BT/?igshid=1nlnxbehyzvv8,2020-05-30 19:56:42+00:00,0.0,0.0,,,covid
39,Dveegoodnite,"If Minneapolis COVID-19 cases doesn't spike, it was all a lie ",2020-05-30 19:53:15+00:00,1.0,2.0,,,covid
40,Radishgirl,Madonna sighting. #streetart #graffiti #madonna #art #nolita #lockdown #covid #covid19 #coronavirus #manhattan #nyc @Nolita N.Y.C. https://www.instagram.com/p/CA0wLj1DXRD/?igshid=mbn7mbuker77,2020-05-30 19:47:02+00:00,0.0,0.0,,#streetart #graffiti #madonna #art #nolita #lockdown #covid #covid19 #coronavirus #manhattan #nyc,covid
41,saraguato1,Saludos Pedro querido tanto tiempo espero todo esté bien con tigo y tu familia y sobre llevando esta situación del covid-19 siempre pendiente en las redes sociales y si la verdad uno no sabe lo que hay detrás de todo esto fuerte abrazo a la distancia ,2020-05-30 19:45:26+00:00,0.0,0.0,,,covid
42,bestcoastin,"You oversaw a covid bloodbath and acted slowly, fool. ",2020-05-30 19:41:56+00:00,1.0,0.0,,,covid
43,bkjuni,"If the number of coronavirus cases doesn’t spike after all of these protests around the country, then everything they’ve told us about COVID-19 should be under scrutiny.",2020-05-30 19:40:19+00:00,11.0,34.0,,,covid
44,cupcake_misty,"New York City, the hardest-hit region by COVID-19, has not yet met the metrics to even qualify for Phase 1. Only businesses deemed essential — such as grocery stores, drugstores and takeout eateries — are open.",2020-05-30 19:40:18+00:00,0.0,1.0,,,covid
45,enlightenment64,"Daughter has asthma & #ShelterInPlace at HamptonU went to #BLM protest yesterday. I was as as proud of her for going (sporting her @MadisonSiriusXM ""What are you gonna do about it?"" t-shirt) as I was afraid of her possibly contracting #COVID. Returned safe. Hope same for ur son.",2020-05-30 19:32:52+00:00,0.0,0.0,@MadisonSiriusXM,#ShelterInPlace #BLM #COVID,covid
46,wjfanch,"I can’t go down to the protests due to being high risk for COVID-19 and it sucks. But for those of us who cannot demonstrate, there is still so much we can do!! Make your voice heard. Stand and support those being marginalized. Use your privilege to help those with none. ",2020-05-30 19:16:56+00:00,0.0,4.0,,,covid
47,PersDevSolu,"Thank you to my running BFFs, Elsie & Joanna for supporting me and #WeAreBryant COVID-19 5K fundraiser. We ran on a muggy day but got it done. Elsie's rocking my Bryant pom pom! @bryantalumni",2020-05-30 19:05:42+00:00,0.0,3.0,@bryantalumni,#WeAreBryant,covid
48,veronikastealz,“COVID 2020? Mars 2030 - we’ll have Burningman there”,2020-05-30 18:56:33+00:00,0.0,1.0,,,covid
49,mfg,Have also had a pretty extreme cutback on delivery since covid and absolutely loving it,2020-05-30 18:55:02+00:00,0.0,1.0,,,covid
50,theprivatelydia,"This is so serious, COVID not even making much noise ",2020-05-30 18:53:22+00:00,0.0,7.0,,,covid
51,peteywengs,"Of course everyone is allowed to protest for things they believe in, but watch how much the COVID numbers skyrocket in a week or two",2020-05-30 18:52:28+00:00,0.0,0.0,,,covid
52,TheresaMarkoPT,A new post I am featured in: How to Help Your Body and Immune System Recover From Covid-19 by @dkos07 in @elemental,2020-05-30 18:51:26+00:00,1.0,2.0,@dkos07 @elemental,,covid
53,Kaptin_Mouse,My credit score has gone up a pts since Covid ,2020-05-30 18:48:58+00:00,0.0,0.0,,,covid
54,MayorMikeSpano,"As the number of new #coronavirus cases drop, so do the number of new hospitalizations. It was a beautiful moment seeing Saint Joseph's Medical Center celebrate another COVID-19 patient discharge. ",2020-05-30 18:41:13+00:00,1.0,18.0,,#coronavirus,covid
55,meiwithluv,"IF I GET DONE WITH MY COVID TESTING BY THEN,IMA PROTEST AT THE QUEENS ONE ",2020-05-30 18:40:41+00:00,2.0,8.0,,,covid
56,barryckushnir,"I was watching and testified...twice. Economic stimulus in post-COVID-19 economy, enhanced capacity, critical infrastructure repair, creation of good jobs, out-of-staters who drive @NJTurnpike share costs and MORE financial assistance to @NJTRANSIT #WinWin",2020-05-30 18:40:08+00:00,0.0,1.0,@NJTurnpike @NJTRANSIT,#WinWin,covid
57,NYCFirm,"Must provide your own. Our suppliers in China are all backed up right now because of COVID-19. But if you keep the receipt, the IRS will let you write off the cost.",2020-05-30 18:35:57+00:00,0.0,3.0,,,covid
58,frabj_existence,"Both of you would never understand the frustration in communities of color at this time. When over 40 million have lost jobs, are a majority of the 100,000+ that have lost their lives to Covid and have NEVER had justice when it comes the judicial system.",2020-05-30 18:33:45+00:00,0.0,0.0,,,covid
59,TheresaMarkoPT,So amazing to be able to attend @APTAtweets BOD mtg virtually. I hope some form of this access remains after COVID. #NewNormal,2020-05-30 18:21:54+00:00,1.0,22.0,@APTAtweets,#NewNormal,covid
60,kingparkergold,Covid is still here in Nyc and we hoping that we reopen some of Nyc in the next two months. Please everyone proctect yourself and your family.,2020-05-30 17:40:28+00:00,0.0,0.0,,,covid
61,_rynzl3r,Hey guys. Wear masks when you protest. Covid didn’t go anywhere. #BLM,2020-05-30 17:28:35+00:00,17.0,57.0,,#BLM,covid
62,IFT_Eli,"It’s very traumatizing to be an AA right now. We are facing covid—that’s hitting our community hard—we have to stay home, we’ve seen at least three killings of blacks go viral, &amp; the only thing to do right now is look at our phones &amp; be constantly reminded that we could be next.",2020-05-30 17:25:55+00:00,2.0,5.0,,,covid
63,rizexperience,"#latergram some weeks prior to the PAUSE of New York State, we were finding out that COVID-19 was a pandemic we shouldn’t mess with and Nashville got hit by a nasty tornado that destroyed buildings and homes,… https://www.instagram.com/p/CA0fKM-B82t/?igshid=z22tbz9tcqhw",2020-05-30 17:18:19+00:00,0.0,0.0,,#latergram,covid
64,UN_SDG,A @UN humanitarian landed yesterday in Venezuela to support the country’s response to the #COVID crisis. 12 tons of supplies for @unicef’s work w/ partners will save lives w/ thanks to @GermanyDiplo. A global crisis needs global solidarity. Read here https://bit.ly/2TQJ0yR – at United Nations,2020-05-30 17:00:03+00:00,34.0,65.0,@UN @UNICEF @GermanyDiplo,#COVID,covid
65,JTsMomma2Juan0,5. The far right is very good at combing through pictures and doxxing people. Mask up. Also its covid and with mace and pepper spray bring extra..once its hit with those itll suffocate you and be rendered useless.,2020-05-30 16:56:56+00:00,0.0,0.0,,,covid
66,epc,Drove back home to NYC this morning. Traffic is still lower than normal but much higher than my last trip in. Trying to figure out how to walk the dog so she can visit people without causing panic attacks for the Covid wary. This entire situation continues to suck. – at The Bench on 9th and 20th,2020-05-30 16:52:25+00:00,0.0,0.0,,,covid
67,ezrabutler,"If you are bored in NY today, there was basically no line at CityMD for a free COVID-19 test (both nasal and blood).",2020-05-30 16:51:06+00:00,0.0,3.0,,,covid
68,RamondeTenares,El Covid 19 le a caído a palacio como anillo al dedo .,2020-05-30 16:41:57+00:00,3.0,27.0,,,covid
69,viaggiosport,"Quiet in The City. #nyc #newyork #newyorkcity #covid #viaggiosport #freedomtower #nytough @New York, New York https://www.instagram.com/p/CA0aUodJnQ-/?igshid=1itk8r9dx9nyb",2020-05-30 16:36:03+00:00,0.0,0.0,,#nyc #newyork #newyorkcity #covid #viaggiosport #freedomtower #nytough,covid
70,TheAdvoc8te,"179 new positive coronavirus (COVID-19) cases, bringing the District’s overall positive case total to 8,717 with two additional COVID-19 related deaths. [PR] Coronavirus Data for May 29, 2020 ",2020-05-30 16:30:09+00:00,0.0,0.0,,,covid
71,SIEDC,"The #SIEDC launched the SIEDC Reopening, Rebuilding and Resiliency Program to spearhead the effort of assisting local businesses during the COVID-19 #crisis. To #learn more about this program #subscribe to our #daily email blast #newsletter at http://SIEDC.org.",2020-05-30 16:28:09+00:00,0.0,0.0,,#SIEDC #crisis #learn #subscribe #daily #newsletter,covid
72,uncleralphh,The same people that protested safety measures to protect the community from covid are the same people that are complaining about rioting being unsafe for the community lol maga night will be in the history books,2020-05-30 16:24:21+00:00,0.0,2.0,,,covid
73,TailoredTrash,My daughter said daddy where ya abs go #Covid-19,2020-05-30 16:13:26+00:00,0.0,0.0,,#Covid,covid
74,AesopWaits,Tested negative for covid antibodies. Six more weeks of winter ,2020-05-30 16:10:55+00:00,0.0,0.0,,,covid
75,TheEliKlein,@bonimygi you and Hannah should look into and correct this issue. More than half Covid-caused dead under 60 isn’t remotely possible scientifically / medically. The reasoning you gave would apply to older people as well so it doesn’t hold water either.,2020-05-30 16:10:44+00:00,0.0,0.0,@bonimygi,,covid
76,sweetiebabes08,"You can bet it’s going on all over the country, Laurie... this is more about the states that are still locked down due to COVID and not about George Floyd. The bad actors rioting are Trump supporters, he knows they’re on the ground, that’s why he tweeted about a MAGA protest",2020-05-30 16:02:30+00:00,0.0,0.0,,,covid
77,Akgrandz1,Covid @Pelham Parkway https://www.instagram.com/p/CA0WYYAncZA/?igshid=nvdixsdt9wtn,2020-05-30 16:01:53+00:00,0.0,0.0,,,covid
78,simeonkguss,"MAY 30, 2020: DAY 80 #SelfQuarentine #SocialDistancing #AllByMyself #MakingTheBestOfIt #Coronavirus #Covid_19 #Pandemic #May302020 #Day80 #FUCoronavirus @Hell's Kitchen, Manhattan https://www.instagram.com/p/CA0WNi1Hq68/?igshid=dgn4a3i7bjdt",2020-05-30 16:00:05+00:00,0.0,0.0,,#SelfQuarentine #SocialDistancing #AllByMyself #MakingTheBestOfIt #Coronavirus #Covid_19 #Pandemic #May302020 #Day80 #FUCoronavirus,covid
79,Seth_Price10,"I shared links on both my Twitter feed and Facebook page to a large number of online protests, as well as links to financially support various causes. I'm largely unable to do the latter due to COVID, but I've been signing petitions all morning.",2020-05-30 15:58:23+00:00,0.0,1.0,,,covid
80,danpincus,"I wish that genuine protesters would stay home and save themselves from the dangers, including COVID-19, so that only the imposters show up.",2020-05-30 15:56:33+00:00,3.0,21.0,,,covid
81,StvBurns,"“We have an injustice in the criminal justice system that is abhorrent,” Cuomo says. Posits a thread of inequality that connects both covid and policing problems",2020-05-30 15:52:07+00:00,1.0,0.0,,,covid
82,axiologist,Lol my company made a covid app they want us to download. Like what? “Sorry I feel like I have covid can’t come in today” ,2020-05-30 15:47:40+00:00,0.0,0.0,,,covid
83,LinaAbiRafeh,Thank you @paul_salem and @MiddleEastInst for keeping focus on #WomensRights in the #Arab region! @Ai4Women #gender #genderequality #covid #COVIDー19 #corona #pandemic #economic #women #patriarchy #equality,2020-05-30 15:36:08+00:00,1.0,3.0,@paul_salem @MiddleEastInst @Ai4Women,#WomensRights #Arab #gender #genderequality #covid #COVID #corona #pandemic #economic #women #patriarchy #equality,covid
84,ashling_,How come all the countries with the most Covid deaths are run by evil ugly weak chin men? @realDonaldTrump you ruin everything you touch and can’t string a coherent sentence together.,2020-05-30 15:29:29+00:00,0.0,2.0,@realDonaldTrump,,covid
85,BeansMclovin,"Kobe, pop smoke, covid, killer hornets and riots. 2020 is going down in history books and the year not even over",2020-05-30 15:24:07+00:00,0.0,1.0,,,covid
86,10INCH_KYNG,IF ANY ONE OF MY FOLLOWERS ARE GOING THROUGH ANXIETY OR OVERWHELMING PRESSURE....MY DM IS OPEN FOR SUPPORT! #YouAreNotAlone #BlackLivesMatters #stress #anxiety #GeorgeFloyd #Covid_19 #Life ,2020-05-30 15:21:18+00:00,0.0,1.0,,#YouAreNotAlone #BlackLivesMatters #stress #anxiety #GeorgeFloyd #Covid_19 #Life,covid
87,UmphChao,What’s more NYC than pretending to be a pigeon? Plus I got my doctorate! jj_tb . . . . #asian #doctor #pharmacy #graduation #covid #capandgown #doctorate #NYC #squat @Gantry Plaza State Park https://www.instagram.com/p/CA0Rtbupscr/?igshid=1jdbyt66zn0g9,2020-05-30 15:20:46+00:00,0.0,0.0,,#asian #doctor #pharmacy #graduation #covid #capandgown #doctorate #NYC #squat,covid
88,MerrylWiener,Covid spread with a healthy dollup of violence what a deadly combination. ,2020-05-30 15:15:07+00:00,0.0,0.0,,,covid
89,brocapital,"RT/ ""No @angelamrobledo ese es el resultado de sus marchas, de su poca colaboración con el país, del daño q hizo @JuanManSantos hizo al País y q Uds ayudaron, ese es el resultado de la corrupción de algunos Congresistas y Magistrados y no salen bien librados"". Y del Covid-19.?? ",2020-05-30 15:06:42+00:00,4.0,3.0,@angelamrobledo @JuanManSantos,,covid
90,bingcarrion,Covid-19 and racism ,2020-05-30 15:05:53+00:00,0.0,4.0,,,covid
91,danilisate,Y tu apoyo es que se muerdan todas de COVID 19. Créete que en tu mansión estás seguro de no contagiarte. Corona Virus no discrimina.,2020-05-30 15:05:41+00:00,0.0,0.0,,,covid
92,JennaOrndorf,Good morning UES NYC... stay positive today #covid19 #qurantinelife #flattenthecurve #shelterinplace #covid #inthistogether #quarantine #loveyourself #loveoneanother #lovelife #citylife #citygirl #nyc… https://www.instagram.com/p/CA0PUafFmLQ/?igshid=pwv0xe36dmfj,2020-05-30 14:59:52+00:00,0.0,0.0,,#covid19 #qurantinelife #flattenthecurve #shelterinplace #covid #inthistogether #quarantine #loveyourself #loveoneanother #lovelife #citylife #citygirl #nyc,covid
93,PeachOnTheBeat,All this rioting and Y’all just forgot about Covid-19 ,2020-05-30 14:47:43+00:00,0.0,0.0,,,covid
94,Anaury3,COVID this COVID that blah blah BITCH STFU AND GO PROTEST,2020-05-30 14:37:40+00:00,0.0,0.0,,,covid
95,RebMyles,"Pacifica Radio hosts discussion @ChrisLynnHedges - #COVID-19 The #Pandemic - What's Next? Q&amp;A hosted by political commentator &amp; author, Margaret Kimberley, @freedomrideblog Listen @WBAI @KPFT 3:00pm (EST) Sat, May 30, 2020 or thru Zoom.",2020-05-30 14:37:29+00:00,0.0,0.0,@ChrisLynnHedges @freedomrideblog @WBAI,#COVID #Pandemic,covid
96,DVChildCustody,Fake doctored document This is a Hypocrisy and blasphemy to the fullest #Lies I like to slap the person directly spreading false information I LOST 5 FAMILY MEMBERS TO COVID-19 I SHOULD SUE YOU FOR POSTING THIS DISGUSTING RHETORIC ,2020-05-30 14:25:40+00:00,0.0,0.0,,#Lies,covid
97,UKNOJB,"Saw people crying about what our taxes will look like after looting & civil unrest..... FUCK A TAX, FUCK A COVID - WE ARE BEING HUNTED AND KILLED. Nothing, Else, Matters...... #ripgeorgefloyd @New York, New York https://www.instagram.com/p/CA0Ji6yDrNL/?igshid=14jdopgbm8bwa",2020-05-30 14:09:25+00:00,0.0,0.0,,#ripgeorgefloyd,covid
98,NobuhiroSeki,COVID-19の感染を警戒し始めてからの外出回数: 2月 11回 3月 5回 4月 2回 5月 0回,2020-05-30 14:04:04+00:00,0.0,1.0,,,covid
99,jordanlofficial,Covid mad asf that white supremacy stealing all her shine ,2020-05-30 14:02:03+00:00,0.0,0.0,,,covid
100,adena_andrews,It's like covid knew... because if we had to be in a office right now. ,2020-05-30 13:59:20+00:00,1.0,34.0,,,covid
101,karencollinsnyc,"Well that’s no problem because he said yesterday, “I beat Covid.” ",2020-05-30 13:59:09+00:00,0.0,0.0,,,covid
102,7even8ight7even,Businesses can't reopen but mass gatherings are allowed? Might have to kiss that June 8th reopening goodbye when CoViD-19 stats rise again. ,2020-05-30 13:57:05+00:00,0.0,0.0,,,covid
103,jorgeluis_tuki,Castlight Health - COVID-19 Test Site Finder: Get Information on Coronavirus Testing Near You https://my.castlighthealth.com/corona-virus-testing-sites/ #covid19 #covidtest @CastlightHealth,2020-05-30 13:49:25+00:00,0.0,0.0,@CastlightHealth,#covid19 #covidtest,covid
104,PalomaUnicef,UNICEF airlifts essential supplies to respond to COVID-19 in Yemen as cases increase @unicef https://shar.es/aHBl0K @UNICEF_Yemen @UNICEFSupply #covid #Yemen,2020-05-30 13:40:46+00:00,11.0,61.0,@UNICEF @UNICEF_Yemen @UNICEFSupply,#covid #Yemen,covid
105,gntlmnking,"Folks, whilst we are protesting... remember, the COVID death toll for the USA is now at 104,000+. The White House cares more about retweeting speech of hatred and their leader stopped funding the World Health Organization, the one most vital team in fighting the virus.",2020-05-30 13:30:13+00:00,2.0,2.0,,,covid
106,50Jayloco,"We rioting in the Streets, protesting in NewYork... I just realized gv or media ain’t talking bout COVID 19 like that Shit been here for years. Lysol been tryna protect y’all from “Carona”",2020-05-30 13:25:09+00:00,0.0,0.0,,,covid
107,estherclimate,"Meanwhile, What are you doing for good during this COVID PANDEMIC? Either for yourself, family and/or your community?",2020-05-30 13:23:08+00:00,0.0,0.0,,,covid
108,danpincus,Lots of people without masks. COVID-19 viruses are high-fiving.,2020-05-30 13:19:12+00:00,0.0,0.0,,,covid
109,RpublicRestored,...we have not been allowed to open our businesses or go to school or see loved ones in #NursingHomes or hospitals. Now we have politicians enabling the gathering of people in the thousands to cause destruction!? How shameful! Either #COVID is not as serious as...,2020-05-30 13:05:33+00:00,0.0,0.0,,#NursingHomes #COVID,covid
110,TheEliKlein,Hundreds of thousands of protesters bunched together across the country last night and you’re still worried about Covid spread at a pool party. LOL @jaketapper,2020-05-30 12:59:30+00:00,0.0,0.0,@jaketapper,,covid
111,The_RadMan,Covid-19 or no COVID-19 outbreak ,2020-05-30 12:55:45+00:00,0.0,0.0,,,covid
112,seasonalsmiles,"Join #NYUAlumni for exclusive events this June. Topics include career development, COVID-19 research, and more. ",2020-05-30 12:46:19+00:00,0.0,0.0,,#NYUAlumni,covid
113,VaporMobile,After sitting for months due to covid the owner of this #ToyotaCorolla wanted to bring her car back to normal. Engine detail to start. Standard Interior &amp; Exterior Detail package booked immediately after she saw the… https://www.instagram.com/p/CAz_wcLjXBx/?igshid=opeowbjbnmp7,2020-05-30 12:43:55+00:00,0.0,0.0,,#ToyotaCorolla,covid
114,TheEliKlein,"Good read. “Worryingly, more than half of Covid-19 deaths in Indonesia were of people below age 60.” Bc “hospitals that are unable to provide the kind of lifesaving treatment offered in other countries” ***Mostly wrong! It’s bc elderly deaths aren’t being atrributed to Covid*** ",2020-05-30 12:13:06+00:00,0.0,0.0,,,covid
115,PlanNY_UN,What a US exit from the WHO means for COVID-19 and global health https://www.nature.com/articles/d41586-020-01586-0,2020-05-30 12:10:39+00:00,0.0,0.0,,,covid
116,SketchMasterMJH,"Me, a week ago: I wish there was something to talk about besides covid *monkeys paw finger curls*",2020-05-30 12:10:22+00:00,0.0,2.0,,,covid
117,gntlmnking,"Oh this COVID virus will spike. And that’s the problem, they don’t care. And I mean the officials don’t care.",2020-05-30 11:58:16+00:00,0.0,0.0,,,covid
118,TorchTasTic,"#Facts b... #heylittlehustlers Oh... #GoodMorning #covid #covid19 #827 #RedHook #Brooklyn #Uprize #linkinbio! @Flatbush, Brooklyn https://www.instagram.com/p/CAz6atMjyjq/?igshid=1ajzqunkkxb3m",2020-05-30 11:57:14+00:00,0.0,0.0,,#Facts #heylittlehustlers #GoodMorning #covid #covid19 #RedHook #Brooklyn #Uprize #linkinbio,covid
